left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y,valid,led_x,led_y
-85.66666666666667,-8.666666666666666,81.0,-4.666666666666667, valid,96,1020
-86.0,-9.0,81.0,-4.666666666666667, valid,109,1020
-86.0,-8.666666666666666,81.0,-4.666666666666667, valid,122,1020
-86.66666666666667,-8.333333333333334,80.33333333333333,-4.333333333333333, valid,133,1020
-86.66666666666667,-8.666666666666666,80.33333333333333,-4.666666666666667, valid,143,1020
-86.66666666666667,-9.0,80.66666666666667,-5.0, valid,156,1020
-86.66666666666667,-9.333333333333334,81.0,-5.333333333333333, valid,170,1020
-87.0,-9.333333333333334,80.66666666666667,-5.333333333333333, valid,182,1020
-87.0,-9.0,80.33333333333333,-5.0, valid,199,1020
-86.33333333333333,-8.666666666666666,80.66666666666667,-4.666666666666667, valid,212,1020
-86.33333333333333,-8.666666666666666,81.33333333333333,-4.666666666666667, valid,224,1020
-86.0,-8.333333333333334,82.0,-4.666666666666667, valid,237,1020
-86.0,-8.333333333333334,82.0,-4.666666666666667, valid,255,1020
-85.66666666666667,-8.666666666666666,82.0,-5.0, valid,268,1020
-85.66666666666667,-8.666666666666666,82.0,-5.0, valid,282,1020
-85.66666666666667,-8.666666666666666,82.0,-5.0, valid,297,1020
-85.66666666666667,-8.333333333333334,82.0,-4.666666666666667, valid,313,1020
-84.0,-8.333333333333334,82.0,-4.333333333333333, valid,324,1020
-84.0,-8.666666666666666,82.33333333333333,-4.666666666666667, valid,341,1020
-83.66666666666667,-8.333333333333334,82.66666666666667,-4.333333333333333, valid,357,1020
-84.66666666666667,-8.333333333333334,83.33333333333333,-4.666666666666667, valid,370,1020
-84.33333333333333,-8.0,83.66666666666667,-4.333333333333333, valid,381,1020
-84.33333333333333,-8.333333333333334,83.66666666666667,-4.333333333333333, valid,399,1020
-84.66666666666667,-8.333333333333334,83.66666666666667,-4.0, valid,413,1020
-85.0,-8.666666666666666,83.33333333333333,-4.333333333333333, valid,456,1020
-83.66666666666667,-8.333333333333334,83.33333333333333,-4.333333333333333, valid,463,1020
-83.66666666666667,-8.666666666666666,83.33333333333333,-4.666666666666667, valid,477,1020
-83.0,-8.333333333333334,84.0,-4.666666666666667, valid,497,1020
-84.0,-8.666666666666666,84.0,-5.333333333333333, valid,510,1020
-82.33333333333333,-8.666666666666666,84.33333333333333,-5.666666666666667, valid,526,1020
-81.0,-8.666666666666666,84.33333333333333,-5.666666666666667, valid,542,1020
-79.33333333333333,-8.333333333333334,85.0,-5.0, valid,555,1020
-80.66666666666667,-8.333333333333334,85.33333333333333,-4.666666666666667, valid,568,1020
-82.0,-8.333333333333334,85.33333333333333,-4.333333333333333, valid,587,1020
-83.33333333333333,-8.666666666666666,85.33333333333333,-5.0, valid,592,1020
-83.33333333333333,-8.666666666666666,85.33333333333333,-5.0, valid,608,1020
-82.0,-8.666666666666666,85.33333333333333,-5.333333333333333, valid,629,1020
-80.33333333333333,-8.333333333333334,85.66666666666667,-5.0, valid,636,1020
-78.33333333333333,-8.0,85.66666666666667,-5.0, valid,648,1020
-78.0,-8.0,86.0,-5.0, valid,655,1020
-78.33333333333333,-8.0,85.66666666666667,-5.0, valid,679,1020
-78.33333333333333,-8.333333333333334,86.0,-5.333333333333333, valid,691,1020
-78.33333333333333,-8.666666666666666,86.33333333333333,-5.666666666666667, valid,703,1020
-78.33333333333333,-8.666666666666666,86.66666666666667,-6.0, valid,716,1020
-78.33333333333333,-8.333333333333334,86.66666666666667,-5.666666666666667, valid,741,1020
-78.66666666666667,-8.0,86.33333333333333,-5.333333333333333, valid,797,1020
-78.33333333333333,-8.333333333333334,86.33333333333333,-5.666666666666667, valid,801,1020
-78.0,-8.333333333333334,86.33333333333333,-6.0, valid,816,1020
-77.33333333333333,-8.333333333333334,86.66666666666667,-6.333333333333333, valid,830,1020
-77.0,-8.0,87.66666666666667,-6.0, valid,847,1020
-77.0,-8.333333333333334,88.0,-6.0, valid,859,1020
-76.66666666666667,-8.333333333333334,88.66666666666667,-5.666666666666667, valid,873,1020
-76.33333333333333,-8.666666666666666,89.0,-5.666666666666667, valid,887,1020
-76.33333333333333,-8.0,88.66666666666667,-5.333333333333333, valid,904,1020
-76.0,-8.333333333333334,88.66666666666667,-5.666666666666667, valid,920,1020
-76.0,-8.0,88.33333333333333,-5.666666666666667, valid,935,1020
-75.66666666666667,-8.666666666666666,88.66666666666667,-6.0, valid,951,1020
-75.66666666666667,-8.333333333333334,88.66666666666667,-5.666666666666667, valid,965,1020
-75.33333333333333,-8.333333333333334,88.33333333333333,-5.666666666666667, valid,983,1020
-75.0,-8.0,88.33333333333333,-5.333333333333333, valid,1002,1020
-75.0,-7.666666666666667,88.66666666666667,-5.666666666666667, valid,1015,1020
-75.33333333333333,-7.666666666666667,89.0,-6.0, valid,1034,1020
-75.0,-7.333333333333333,89.33333333333333,-6.0, valid,1050,1020
-75.33333333333333,-7.666666666666667,89.0,-6.0, valid,1062,1020
-75.0,-7.333333333333333,89.0,-5.333333333333333, valid,1084,1020
-75.0,-7.666666666666667,89.33333333333333,-5.666666666666667, valid,1098,1020
-74.66666666666667,-7.666666666666667,89.33333333333333,-5.666666666666667, valid,1109,1020
-74.0,-8.0,89.66666666666667,-6.0, valid,1122,1020
-74.0,-8.0,90.0,-6.0, valid,1137,1020
-73.33333333333333,-7.666666666666667,90.66666666666667,-5.666666666666667, valid,1151,1020
-73.66666666666667,-7.666666666666667,90.66666666666667,-5.666666666666667, valid,1169,1020
-73.33333333333333,-7.333333333333333,90.33333333333333,-5.333333333333333, valid,1190,1020
-73.66666666666667,-7.666666666666667,90.33333333333333,-6.0, valid,1210,1020
-73.33333333333333,-8.0,90.33333333333333,-6.333333333333333, valid,1225,1020
-73.0,-8.0,91.0,-6.333333333333333, valid,1240,1020
-72.33333333333333,-8.0,91.33333333333333,-6.0, valid,1248,1020
-72.0,-7.333333333333333,91.66666666666667,-5.333333333333333, valid,1264,1020
-72.0,-7.333333333333333,91.66666666666667,-5.333333333333333, valid,1280,1020
-72.0,-7.0,91.66666666666667,-5.0, valid,1339,1020
-72.33333333333333,-7.333333333333333,92.0,-5.333333333333333, valid,1344,1020
-72.33333333333333,-7.333333333333333,92.0,-5.333333333333333, valid,1357,1020
-72.0,-7.666666666666667,92.33333333333333,-5.666666666666667, valid,1364,1020
-71.33333333333333,-7.666666666666667,92.66666666666667,-5.666666666666667, valid,1376,1020
-71.0,-8.333333333333334,93.0,-6.333333333333333, valid,1392,1020
-71.0,-8.333333333333334,93.0,-6.0, valid,1403,1020
-71.0,-8.333333333333334,93.0,-6.0, valid,1420,1020
-71.0,-7.666666666666667,93.0,-5.333333333333333, valid,1436,1020
-71.33333333333333,-7.333333333333333,92.66666666666667,-5.333333333333333, valid,1451,1020
-71.33333333333333,-7.333333333333333,92.66666666666667,-5.333333333333333, valid,1464,1020
-71.0,-7.333333333333333,93.0,-5.666666666666667, valid,1483,1020
-70.33333333333333,-7.333333333333333,93.66666666666667,-5.666666666666667, valid,1498,1020
-70.0,-7.0,94.0,-5.333333333333333, valid,1512,1020
-70.0,-7.333333333333333,94.0,-5.0, valid,1525,1020
-70.0,-7.0,94.0,-5.0, valid,1546,1020
-70.0,-6.666666666666667,94.0,-4.666666666666667, valid,1551,1020
-69.66666666666667,-6.333333333333333,94.0,-4.666666666666667, valid,1563,1020
-69.33333333333333,-7.0,94.33333333333333,-5.0, valid,1580,1020
-69.0,-7.333333333333333,94.66666666666667,-5.333333333333333, valid,1593,1020
-69.0,-7.666666666666667,95.0,-6.0, valid,1610,1020
-69.0,-7.333333333333333,95.0,-5.666666666666667, valid,1622,1020
-69.0,-7.0,94.66666666666667,-5.666666666666667, valid,1641,1020
-69.0,-6.666666666666667,94.66666666666667,-5.333333333333333, valid,1652,1020
-69.0,-7.0,94.66666666666667,-6.0, valid,1665,1020
-69.0,-7.666666666666667,95.0,-6.666666666666667, valid,1674,1020
-68.66666666666667,-7.666666666666667,95.33333333333333,-6.666666666666667, valid,1686,1020
-68.33333333333333,-7.666666666666667,95.66666666666667,-6.666666666666667, valid,1714,1020
-68.0,-7.666666666666667,96.0,-6.666666666666667, valid,1719,1020
-68.0,-8.0,95.66666666666667,-6.666666666666667, valid,1733,1020
-68.0,-8.0,95.33333333333333,-6.333333333333333, valid,1744,1020
-68.0,-8.0,95.0,-6.0, valid,1760,1020
-67.66666666666667,-8.0,95.33333333333333,-6.0, valid,1776,1020
-67.33333333333333,-8.0,95.66666666666667,-6.333333333333333, valid,1790,1020
-66.66666666666667,-7.666666666666667,96.33333333333333,-6.333333333333333, valid,1802,1020
-66.66666666666667,-7.0,96.66666666666667,-6.0, valid,1813,1020
-66.66666666666667,-6.333333333333333,97.0,-5.333333333333333, valid,1860,982
-66.66666666666667,-6.333333333333333,97.0,-5.333333333333333, valid,1860,977
-66.66666666666667,-7.333333333333333,96.66666666666667,-6.666666666666667, valid,1860,966
-66.66666666666667,-7.666666666666667,96.33333333333333,-7.666666666666667, valid,1860,954
-66.66666666666667,-7.333333333333333,96.33333333333333,-7.333333333333333, valid,1860,944
-66.33333333333333,-6.666666666666667,96.33333333333333,-6.333333333333333, valid,1860,926
-66.0,-7.666666666666667,96.33333333333333,-6.666666666666667, valid,1860,907
-65.66666666666667,-9.0,97.33333333333333,-8.0, valid,1860,900
-65.66666666666667,-9.666666666666666,98.33333333333333,-8.666666666666666, valid,1860,888
-65.66666666666667,-9.333333333333334,98.66666666666667,-8.333333333333334, valid,1860,877
-66.0,-9.0,97.66666666666667,-8.0, valid,1860,862
-65.66666666666667,-9.0,98.0,-7.666666666666667, valid,1860,846
-65.66666666666667,-8.666666666666666,97.66666666666667,-7.333333333333333, valid,1860,828
-65.66666666666667,-8.666666666666666,97.66666666666667,-7.333333333333333, valid,1860,811
-66.33333333333333,-9.0,96.33333333333333,-8.0, valid,1860,792
-66.33333333333333,-9.666666666666666,96.33333333333333,-8.666666666666666, valid,1860,777
-66.66666666666667,-9.666666666666666,96.0,-8.666666666666666, valid,1860,760
-66.33333333333333,-9.333333333333334,96.0,-8.666666666666666, valid,1860,744
-67.0,-8.666666666666666,95.66666666666667,-8.0, valid,1860,727
-66.66666666666667,-8.333333333333334,95.66666666666667,-7.666666666666667, valid,1860,709
-67.0,-8.333333333333334,95.66666666666667,-7.333333333333333, valid,1860,698
-66.66666666666667,-8.666666666666666,95.66666666666667,-7.666666666666667, valid,1860,687
-66.66666666666667,-9.0,96.33333333333333,-8.0, valid,1860,675
-66.33333333333333,-9.0,96.66666666666667,-8.0, valid,1860,664
-66.0,-9.333333333333334,97.33333333333333,-8.333333333333334, valid,1860,648
-66.33333333333333,-9.333333333333334,96.66666666666667,-8.666666666666666, valid,1860,633
-66.66666666666667,-9.666666666666666,96.33333333333333,-9.0, valid,1860,615
-67.0,-9.666666666666666,96.0,-9.0, valid,1860,595
-67.0,-10.0,96.0,-9.333333333333334, valid,1860,579
-67.0,-10.0,97.0,-9.333333333333334, valid,1860,566
-66.66666666666667,-9.666666666666666,97.0,-9.333333333333334, valid,1860,550
-66.66666666666667,-9.666666666666666,97.0,-9.0, valid,1860,535
-66.66666666666667,-10.0,96.0,-9.333333333333334, valid,1860,521
-67.0,-10.666666666666666,96.0,-9.666666666666666, valid,1860,509
-67.0,-11.0,96.0,-10.0, valid,1860,495
-67.0,-11.0,96.0,-10.0, valid,1860,477
-67.0,-10.666666666666666,96.0,-9.666666666666666, valid,1860,462
-67.33333333333333,-10.333333333333334,95.66666666666667,-9.666666666666666, valid,1860,447
-67.33333333333333,-10.0,95.66666666666667,-9.666666666666666, valid,1860,430
-67.33333333333333,-10.333333333333334,96.0,-10.333333333333334, valid,1860,413
-67.33333333333333,-11.0,96.33333333333333,-10.666666666666666, valid,1860,394
-67.33333333333333,-11.666666666666666,96.0,-11.0, valid,1860,377
-67.33333333333333,-12.0,95.66666666666667,-11.0, valid,1860,363
-67.0,-11.666666666666666,95.66666666666667,-10.666666666666666, valid,1860,350
-67.33333333333333,-11.333333333333334,96.0,-10.333333333333334, valid,1860,335
-67.33333333333333,-11.333333333333334,96.66666666666667,-10.333333333333334, valid,1860,319
-67.33333333333333,-12.0,96.66666666666667,-11.0, valid,1860,307
-67.0,-12.333333333333334,97.33333333333333,-11.333333333333334, valid,1860,292
-67.0,-12.666666666666666,96.66666666666667,-11.666666666666666, valid,1860,280
-66.66666666666667,-12.333333333333334,96.66666666666667,-11.666666666666666, valid,1860,266
-67.0,-12.666666666666666,96.66666666666667,-12.0, valid,1860,251
-67.0,-12.666666666666666,96.66666666666667,-12.0, valid,1860,241
-67.66666666666667,-13.333333333333334,96.33333333333333,-12.333333333333334, valid,1860,228
-67.33333333333333,-13.333333333333334,95.66666666666667,-12.333333333333334, valid,1860,216
-67.33333333333333,-13.666666666666666,96.33333333333333,-12.666666666666666, valid,1860,203
-67.0,-13.333333333333334,96.33333333333333,-12.666666666666666, valid,1860,187
-67.0,-13.666666666666666,97.0,-13.333333333333334, valid,1860,179
-67.33333333333333,-13.666666666666666,97.0,-13.666666666666666, valid,1860,167
-67.33333333333333,-14.0,98.33333333333333,-14.0, valid,1860,154
-67.0,-14.333333333333334,98.33333333333333,-14.0, valid,1860,141
-67.0,-14.333333333333334,98.33333333333333,-13.666666666666666, valid,1860,123
-66.66666666666667,-14.0,98.33333333333333,-13.0, valid,1860,104
-67.0,-14.0,98.0,-13.0, valid,1860,88
-66.66666666666667,-14.0,98.0,-13.333333333333334, valid,1860,72
-67.0,-14.333333333333334,97.0,-13.666666666666666, valid,1854,60
-67.0,-14.0,97.33333333333333,-13.666666666666666, valid,1842,60
-67.0,-14.0,97.33333333333333,-13.666666666666666, valid,1827,60
-67.33333333333333,-14.333333333333334,97.66666666666667,-14.0, valid,1814,60
-67.33333333333333,-14.666666666666666,97.66666666666667,-14.333333333333334, valid,1803,60
-67.33333333333333,-15.0,97.66666666666667,-14.666666666666666, valid,1790,60
-67.33333333333333,-14.666666666666666,97.66666666666667,-14.333333333333334, valid,1773,60
-68.0,-14.333333333333334,97.0,-13.666666666666666, valid,1758,60
-68.33333333333333,-14.0,96.66666666666667,-13.333333333333334, valid,1724,60
-68.33333333333333,-14.333333333333334,96.66666666666667,-13.666666666666666, valid,1721,60
-67.66666666666667,-14.666666666666666,96.33333333333333,-14.0, valid,1705,60
-67.66666666666667,-15.333333333333334,96.33333333333333,-14.666666666666666, valid,1684,60
-67.66666666666667,-15.333333333333334,96.33333333333333,-14.666666666666666, valid,1677,60
-68.0,-15.666666666666666,97.0,-15.333333333333334, valid,1662,60
-68.0,-15.0,96.66666666666667,-14.666666666666666, valid,1650,60
-68.0,-14.666666666666666,96.33333333333333,-14.666666666666666, valid,1637,60
-68.0,-14.0,96.0,-14.0, valid,1622,60
-67.33333333333333,-14.333333333333334,96.66666666666667,-14.333333333333334, valid,1605,60
-67.66666666666667,-15.0,96.66666666666667,-15.0, valid,1593,60
-67.66666666666667,-15.333333333333334,96.66666666666667,-15.0, valid,1579,60
-68.33333333333333,-15.0,96.0,-14.333333333333334, valid,1564,60
-68.33333333333333,-14.666666666666666,95.66666666666667,-13.666666666666666, valid,1552,60
-68.66666666666667,-14.333333333333334,95.66666666666667,-13.333333333333334, valid,1536,60
-68.66666666666667,-14.666666666666666,95.33333333333333,-13.666666666666666, valid,1521,60
-68.66666666666667,-14.333333333333334,95.66666666666667,-13.333333333333334, valid,1510,60
-68.66666666666667,-14.666666666666666,96.0,-13.666666666666666, valid,1495,60
-69.33333333333333,-14.666666666666666,95.66666666666667,-13.666666666666666, valid,1481,60
-69.33333333333333,-15.0,95.66666666666667,-14.0, valid,1466,60
-69.33333333333333,-15.333333333333334,95.33333333333333,-14.333333333333334, valid,1460,60
-69.33333333333333,-15.666666666666666,96.0,-15.0, valid,1448,60
-69.33333333333333,-16.0,96.0,-15.333333333333334, valid,1435,60
-69.33333333333333,-15.333333333333334,96.0,-14.666666666666666, valid,1423,60
-69.33333333333333,-15.0,95.66666666666667,-13.666666666666666, valid,1410,60
-69.33333333333333,-14.666666666666666,94.66666666666667,-13.333333333333334, valid,1366,60
-69.66666666666667,-15.0,94.33333333333333,-13.333333333333334, valid,1360,60
-70.0,-15.333333333333334,94.33333333333333,-14.0, valid,1350,60
-70.33333333333333,-15.333333333333334,95.0,-14.0, valid,1339,60
-70.33333333333333,-15.333333333333334,95.66666666666667,-14.333333333333334, valid,1324,60
-70.0,-15.333333333333334,96.0,-14.666666666666666, valid,1317,60
-70.33333333333333,-15.666666666666666,95.33333333333333,-15.0, valid,1310,60
-70.33333333333333,-15.666666666666666,95.0,-15.0, valid,1295,60
-70.66666666666667,-15.666666666666666,94.66666666666667,-14.666666666666666, valid,1281,60
-73.66666666666667,-16.0,95.0,-14.666666666666666, valid,1266,60
-76.33333333333333,-16.666666666666668,94.66666666666667,-15.0, valid,1251,60
-78.66666666666667,-16.333333333333332,94.66666666666667,-14.666666666666666, valid,1233,60
-76.0,-16.0,95.0,-14.666666666666666, valid,1219,60
-74.0,-15.666666666666666,94.66666666666667,-14.333333333333334, valid,1205,60
-74.33333333333333,-16.0,94.33333333333333,-14.666666666666666, valid,1189,60
-74.0,-15.666666666666666,94.66666666666667,-14.0, valid,1175,60
-76.0,-16.0,95.33333333333333,-14.333333333333334, valid,1164,60
-76.33333333333333,-16.0,95.33333333333333,-14.0, valid,1152,60
-79.33333333333333,-16.666666666666668,94.66666666666667,-14.666666666666666, valid,1140,60
-79.66666666666667,-17.0,93.33333333333333,-15.0, valid,1124,60
-77.0,-17.0,93.33333333333333,-15.333333333333334, valid,1108,60
-77.0,-17.0,93.33333333333333,-15.333333333333334, valid,1100,60
-76.33333333333333,-16.0,93.33333333333333,-14.666666666666666, valid,1086,60
-79.0,-16.0,93.0,-14.333333333333334, valid,1073,60
-79.0,-16.0,93.0,-14.333333333333334, valid,1057,60
-79.66666666666667,-16.666666666666668,93.66666666666667,-14.666666666666666, valid,1040,60
-79.66666666666667,-17.0,94.0,-15.0, valid,1021,60
-77.66666666666667,-17.0,93.66666666666667,-15.0, valid,1010,60
-78.33333333333333,-17.0,93.66666666666667,-15.0, valid,994,60
-78.33333333333333,-17.333333333333332,92.33333333333333,-15.333333333333334, valid,974,60
-77.66666666666667,-17.0,92.66666666666667,-15.333333333333334, valid,960,60
-77.66666666666667,-17.0,92.33333333333333,-15.333333333333334, valid,945,60
-77.66666666666667,-16.666666666666668,93.33333333333333,-15.0, valid,932,60
-80.66666666666667,-16.0,91.66666666666667,-14.0, valid,917,60
-81.0,-15.333333333333334,90.66666666666667,-13.333333333333334, valid,901,60
-81.66666666666667,-14.666666666666666,89.33333333333333,-12.333333333333334, valid,889,60
-82.33333333333333,-15.0,89.33333333333333,-12.333333333333334, valid,875,60
-82.33333333333333,-15.0,89.33333333333333,-12.0, valid,861,60
-82.33333333333333,-15.0,89.66666666666667,-12.333333333333334, valid,842,60
-82.0,-15.333333333333334,90.66666666666667,-13.333333333333334, valid,825,60
-82.0,-15.333333333333334,91.33333333333333,-14.0, valid,807,60
-82.0,-15.333333333333334,92.0,-14.333333333333334, valid,791,60
-81.66666666666667,-15.333333333333334,92.0,-14.333333333333334, valid,778,60
-81.0,-15.333333333333334,92.0,-14.333333333333334, valid,763,60
-80.66666666666667,-15.666666666666666,91.33333333333333,-14.333333333333334, valid,750,60
-81.0,-15.666666666666666,91.33333333333333,-14.0, valid,735,60
-82.0,-16.0,91.33333333333333,-14.0, valid,722,60
-82.66666666666667,-16.333333333333332,92.0,-14.333333333333334, valid,710,60
-83.0,-16.0,91.66666666666667,-14.333333333333334, valid,697,60
-83.0,-15.666666666666666,90.66666666666667,-14.333333333333334, valid,679,60
-83.0,-15.0,90.0,-13.666666666666666, valid,628,60
-83.0,-15.333333333333334,89.66666666666667,-13.666666666666666, valid,624,60
-82.66666666666667,-15.333333333333334,90.0,-13.333333333333334, valid,607,60
-83.0,-15.666666666666666,88.66666666666667,-13.666666666666666, valid,602,60
-83.0,-15.666666666666666,88.66666666666667,-13.666666666666666, valid,589,60
-83.33333333333333,-16.333333333333332,89.0,-14.333333333333334, valid,575,60
-83.33333333333333,-16.333333333333332,90.0,-14.333333333333334, valid,560,60
-83.33333333333333,-16.333333333333332,90.66666666666667,-14.333333333333334, valid,545,60
-83.33333333333333,-16.0,90.0,-14.0, valid,527,60
-83.33333333333333,-15.333333333333334,89.33333333333333,-13.333333333333334, valid,509,60
-83.33333333333333,-15.0,88.66666666666667,-13.0, valid,493,60
-84.0,-14.0,88.33333333333333,-12.333333333333334, valid,482,60
-84.33333333333333,-14.333333333333334,88.33333333333333,-12.666666666666666, valid,467,60
-84.33333333333333,-14.333333333333334,88.66666666666667,-12.666666666666666, valid,456,60
-83.66666666666667,-15.0,89.66666666666667,-13.0, valid,444,60
-83.0,-14.666666666666666,89.66666666666667,-12.666666666666666, valid,427,60
-83.0,-14.666666666666666,89.0,-12.666666666666666, valid,410,60
-83.0,-15.0,88.0,-13.0, valid,405,60
-83.33333333333333,-15.666666666666666,89.33333333333333,-13.666666666666666, valid,391,60
-84.0,-15.666666666666666,88.66666666666667,-13.666666666666666, valid,377,60
-84.33333333333333,-15.666666666666666,88.66666666666667,-14.0, valid,362,60
-84.33333333333333,-15.666666666666666,87.0,-14.333333333333334, valid,351,60
-84.0,-15.666666666666666,86.66666666666667,-14.333333333333334, valid,338,60
-84.0,-15.666666666666666,86.33333333333333,-14.0, valid,322,60
-84.0,-15.333333333333334,87.33333333333333,-13.666666666666666, valid,309,60
-84.33333333333333,-15.0,87.33333333333333,-13.333333333333334, valid,297,60
-84.33333333333333,-14.666666666666666,88.0,-13.333333333333334, valid,284,60
-84.33333333333333,-14.666666666666666,88.33333333333333,-13.0, valid,274,60
-84.33333333333333,-15.0,88.33333333333333,-13.666666666666666, valid,261,60
-84.66666666666667,-14.666666666666666,87.0,-13.0, valid,243,60
-85.33333333333333,-14.333333333333334,86.0,-12.666666666666666, valid,223,60
-85.66666666666667,-13.666666666666666,86.33333333333333,-11.666666666666666, valid,208,60
-85.66666666666667,-13.333333333333334,86.66666666666667,-11.333333333333334, valid,196,60
-85.66666666666667,-13.333333333333334,86.66666666666667,-11.333333333333334, valid,183,60
-85.33333333333333,-14.0,87.0,-12.0, valid,167,60
-85.0,-14.666666666666666,87.66666666666667,-12.666666666666666, valid,150,60
-84.66666666666667,-15.333333333333334,87.0,-13.333333333333334, valid,138,60
-84.66666666666667,-15.666666666666666,86.66666666666667,-13.333333333333334, valid,125,60
-85.33333333333333,-16.333333333333332,86.33333333333333,-13.666666666666666, valid,113,60
-85.66666666666667,-16.333333333333332,85.66666666666667,-13.333333333333334, valid,100,60
-85.66666666666667,-16.0,85.33333333333333,-13.333333333333334, valid,88,60
-85.66666666666667,-15.333333333333334,85.0,-12.666666666666666, valid,76,60
-85.66666666666667,-15.0,85.33333333333333,-12.666666666666666, valid,64,60
-85.66666666666667,-15.333333333333334,84.66666666666667,-13.0, valid,60,69
-85.33333333333333,-15.333333333333334,84.33333333333333,-13.333333333333334, valid,60,84
-85.33333333333333,-15.666666666666666,84.66666666666667,-13.666666666666666, valid,60,97
-86.0,-15.0,84.66666666666667,-13.0, valid,60,111
-86.33333333333333,-15.0,83.33333333333333,-13.0, valid,60,128
-86.66666666666667,-14.333333333333334,82.66666666666667,-12.0, valid,60,143
-86.33333333333333,-14.666666666666666,82.33333333333333,-12.0, valid,60,155
-86.66666666666667,-14.666666666666666,83.66666666666667,-11.666666666666666, valid,60,168
-86.33333333333333,-15.333333333333334,83.0,-12.333333333333334, valid,60,180
-86.33333333333333,-15.333333333333334,83.33333333333333,-12.666666666666666, valid,60,195
-86.0,-15.333333333333334,81.66666666666667,-13.0, valid,60,208
-86.33333333333333,-15.0,82.33333333333333,-12.666666666666666, valid,60,220
-86.66666666666667,-14.666666666666666,82.0,-12.333333333333334, valid,60,233
-86.66666666666667,-14.333333333333334,85.0,-12.0, valid,60,244
-86.33333333333333,-14.0,84.33333333333333,-12.0, valid,60,269
-86.33333333333333,-13.333333333333334,84.66666666666667,-11.333333333333334, valid,60,279
-86.66666666666667,-12.666666666666666,83.0,-10.666666666666666, valid,60,285
-87.0,-12.333333333333334,82.66666666666667,-10.333333333333334, valid,60,297
-86.66666666666667,-13.333333333333334,81.33333333333333,-11.0, valid,60,311
-86.66666666666667,-14.0,80.66666666666667,-11.666666666666666, valid,60,322
-86.0,-14.666666666666666,82.0,-12.333333333333334, valid,60,342
-85.66666666666667,-14.666666666666666,83.33333333333333,-12.666666666666666, valid,60,363
-85.33333333333333,-14.666666666666666,82.66666666666667,-12.666666666666666, valid,60,375
-86.0,-14.333333333333334,81.33333333333333,-12.333333333333334, valid,60,388
-86.66666666666667,-14.333333333333334,80.0,-12.333333333333334, valid,60,401
-86.66666666666667,-14.666666666666666,80.66666666666667,-12.333333333333334, valid,60,415
-86.33333333333333,-14.333333333333334,81.0,-12.0, valid,60,428
-86.33333333333333,-13.666666666666666,81.0,-11.333333333333334, valid,60,440
-86.33333333333333,-13.0,81.0,-10.666666666666666, valid,60,451
-86.66666666666667,-13.333333333333334,80.66666666666667,-10.666666666666666, valid,60,463
-86.66666666666667,-13.666666666666666,80.66666666666667,-10.666666666666666, valid,60,477
-86.66666666666667,-13.666666666666666,82.33333333333333,-11.0, valid,60,490
-86.33333333333333,-13.666666666666666,85.0,-11.0, valid,60,503
-86.33333333333333,-13.333333333333334,85.66666666666667,-10.666666666666666, valid,60,514
-86.66666666666667,-13.0,83.33333333333333,-10.0, valid,60,531
-86.66666666666667,-12.666666666666666,81.0,-9.666666666666666, valid,60,543
-87.0,-12.333333333333334,80.0,-9.333333333333334, valid,60,560
-87.0,-12.0,80.0,-9.0, valid,60,578
